,Score,Epslon,round
0,-29.16,1.2174047999999957,0
1,-20.67,0.01776,1
2,-16.18,0.01776,2
3,-8.4,0.01776,3
4,-9.09,0.01776,4
5,-4.48,0.01776,5
6,1.7,0.01776,6
7,9.17,0.01776,7
8,11.77,0.01776,8
