,109
0,-1.7999999999999994
1,-3.1000000000000005
2,-6.8
3,-6.7
4,-9.0
5,-5.300000000000001
6,-6.2
7,-6.0
8,-3.5
9,-4.6000000000000005
10,4.7
11,-4.800000000000001
12,-2.5000000000000004
13,-3.3
14,-2.700000000000001
15,-4.0
16,1.7000000000000006
17,-3.5999999999999996
18,-4.199999999999999
19,-0.5000000000000001
20,1.2
21,5.800000000000001
22,-1.9000000000000006
23,5.200000000000001
24,0.3999999999999999
25,11.600000000000001
26,20.400000000000002
27,11.8
28,8.9
29,5.600000000000001
30,32.599999999999994
31,30.900000000000002
32,34.0
33,20.299999999999997
34,23.5
35,17.5
36,34.400000000000006
37,12.200000000000001
38,31.6
39,67.0
40,44.5
41,36.1
42,47.199999999999996
43,31.8
44,36.3
45,43.60000000000001
46,30.900000000000002
47,26.400000000000002
48,12.1
49,28.199999999999996
50,24.099999999999998
51,58.60000000000001
52,45.3
53,33.5
54,34.7
55,33.8
56,60.5
57,39.199999999999996
58,53.699999999999996
59,45.09999999999999
60,50.60000000000001
61,73.4
62,50.69999999999999
63,55.6
64,32.599999999999994
65,36.1
66,38.6
67,54.10000000000001
68,41.9
69,68.4
70,40.2
71,57.40000000000001
72,44.8
73,98.6
74,116.3
75,49.3
76,40.5
77,59.400000000000006
78,31.4
79,46.0
80,51.5
81,46.400000000000006
82,50.699999999999996
83,47.1
84,34.3
85,38.599999999999994
86,60.9
87,36.9
88,43.599999999999994
89,43.9
90,36.6
91,33.6
92,35.400000000000006
93,43.800000000000004
94,75.89999999999999
95,68.3
96,50.800000000000004
97,67.0
98,45.2
99,30.099999999999994
