,Score,Epslon,round
0,-15.91,3.216516799999996,0
1,-12.52,0.01776,1
2,7.82,0.01776,2
3,7.33,0.01776,3
4,11.58,0.01776,4
5,17.49,0.01776,5
6,20.76,0.01776,6
7,22.42,0.01776,7
8,23.17,0.01776,8
