,Score,Epslon,round
0,-30.99,2.4168719999999957,0
1,-11.93,0.01776,1
2,-9.19,0.01776,2
3,1.2,0.01776,3
4,0.71,0.01776,4
5,1.7,0.01776,5
6,13.06,0.01776,6
7,14.16,0.01776,7
8,20.31,0.01776,8
