,178
0,-2.0
1,-5.6
2,-4.7
3,-9.6
4,-4.2
5,-6.8
6,-3.6999999999999997
7,-8.0
8,-1.7000000000000002
9,-3.0
10,-6.6
11,-4.4
12,-4.4
13,-5.0
14,-5.000000000000001
15,-3.8
16,-5.6
17,-2.2
18,-5.4
19,-2.7
20,-2.6000000000000005
21,-9.700000000000001
22,-3.6
23,-4.5
24,-3.5
25,-6.799999999999999
26,-4.800000000000001
27,-5.2
28,-5.4
29,-3.1000000000000005
30,3.8999999999999995
31,-2.6999999999999997
32,-0.40000000000000013
33,-2.5000000000000004
34,2.5
35,8.299999999999997
36,4.300000000000001
37,0.0
38,-6.4
39,9.0
40,-0.40000000000000013
41,0.9999999999999998
42,16.900000000000002
43,0.8000000000000003
44,8.799999999999999
45,10.600000000000001
46,2.6999999999999997
47,21.2
48,15.100000000000003
49,19.2
50,17.500000000000004
51,17.299999999999997
52,33.00000000000001
53,36.900000000000006
54,25.499999999999996
55,33.49999999999999
56,13.600000000000001
57,48.7
58,31.900000000000002
59,36.4
60,23.700000000000003
61,22.099999999999998
62,21.4
63,28.5
64,23.099999999999994
65,25.099999999999998
66,51.500000000000014
67,42.50000000000001
68,36.9
69,35.8
70,21.4
71,46.699999999999996
72,82.5
73,55.9
74,32.4
75,40.6
76,53.400000000000006
77,30.4
78,28.7
79,33.900000000000006
80,80.5
81,51.3
82,28.299999999999997
83,40.7
84,42.699999999999996
85,32.0
86,45.400000000000006
87,47.8
88,54.7
89,38.599999999999994
90,47.7
91,30.9
92,45.8
93,54.2
94,37.2
95,29.8
96,39.0
97,33.0
98,41.699999999999996
99,43.6
