,180
0,-4.9
1,-8.1
2,-4.6000000000000005
3,-7.3999999999999995
4,-2.6999999999999997
5,-5.300000000000001
6,-6.8
7,-7.8
8,-3.6
9,-2.2
10,-7.4
11,-2.6
12,-0.600000000000001
13,-1.6000000000000005
14,-4.7
15,-2.3
16,0.9999999999999998
17,-7.200000000000001
18,1.9000000000000004
19,0.5000000000000004
20,2.4000000000000004
21,-4.2
22,3.8000000000000003
23,-0.1999999999999994
24,0.7000000000000002
25,-5.2
26,-3.2
27,0.5999999999999994
28,1.5
29,1.4999999999999996
30,-2.0
31,13.4
32,13.6
33,8.3
34,7.700000000000001
35,16.0
36,21.299999999999994
37,13.8
38,23.7
39,26.5
40,39.9
41,32.3
42,31.799999999999997
43,27.1
44,60.90000000000001
45,37.400000000000006
46,34.6
47,32.3
48,68.60000000000001
49,71.60000000000001
50,29.0
51,57.0
52,52.49999999999999
53,31.8
54,45.5
55,50.3
56,42.1
57,33.099999999999994
58,54.9
59,59.00000000000001
60,52.3
61,55.79999999999999
62,55.5
63,62.20000000000001
64,42.4
65,43.5
66,39.6
67,65.10000000000001
68,49.89999999999999
69,38.599999999999994
70,59.39999999999999
71,44.199999999999996
72,51.699999999999996
73,38.0
74,49.1
75,32.5
76,35.5
77,37.3
78,42.599999999999994
79,56.7
80,54.9
81,36.8
82,62.39999999999999
83,56.29999999999999
84,88.89999999999999
85,73.39999999999999
86,44.0
87,55.89999999999999
88,46.4
89,38.5
90,55.699999999999996
91,51.8
92,50.400000000000006
93,53.8
94,52.000000000000014
95,43.39999999999999
96,54.5
97,64.7
98,52.10000000000001
99,50.20000000000001
