,Score,Epslon,round
0,-28.99,3.216516799999996,0
1,-33.01,0.01776,1
2,-24.19,0.01776,2
3,-16.08,0.01776,3
4,-7.29,0.01776,4
5,5.96,0.01776,5
6,6.13,0.01776,6
7,12.25,0.01776,7
8,18.35,0.01776,8
