,Score,Epslon,round
0,-36.78,1.6172271999999959,0
1,-32.04,0.01776,1
2,-28.45,0.01776,2
3,-22.27,0.01776,3
4,-22.29,0.01776,4
5,-15.25,0.01776,5
6,-14.07,0.01776,6
7,-11.64,0.01776,7
8,-15.09,0.01776,8
