,76
0,-9.6
1,-6.6
2,-8.2
3,-6.299999999999999
4,-2.9000000000000004
5,-6.700000000000001
6,0.6000000000000001
7,-9.0
8,-6.0
9,-4.6
10,-2.8000000000000007
11,-7.0
12,-2.400000000000001
13,-6.800000000000001
14,-1.9000000000000001
15,-8.1
16,-5.8
17,-7.6
18,-5.4
19,4.099999999999999
20,-7.6
21,-5.0
22,-6.6
23,-5.8999999999999995
24,-5.0
25,-3.4000000000000004
26,-1.5
27,-3.1000000000000005
28,-5.199999999999999
29,2.6999999999999993
30,-6.1000000000000005
31,7.299999999999999
32,0.5999999999999999
33,9.6
34,20.299999999999997
35,30.200000000000003
36,21.0
37,18.6
38,61.6
39,49.60000000000001
40,34.400000000000006
41,43.400000000000006
42,30.899999999999995
43,51.7
44,39.8
45,40.5
46,43.6
47,46.3
48,39.300000000000004
49,34.699999999999996
50,56.1
51,55.4
52,71.6
53,37.300000000000004
54,34.7
55,58.2
56,32.7
57,63.599999999999994
58,42.7
59,47.49999999999999
60,41.900000000000006
61,49.300000000000004
62,78.70000000000002
63,50.00000000000001
64,36.50000000000001
65,36.900000000000006
66,55.4
67,63.8
68,52.1
69,44.3
70,64.3
71,30.399999999999995
72,59.30000000000001
73,62.90000000000001
74,41.2
75,38.8
76,44.4
77,87.39999999999999
78,38.8
79,39.4
80,32.6
81,42.2
82,69.0
83,59.699999999999996
84,56.7
85,43.1
86,46.4
87,39.0
88,57.5
89,34.3
90,42.1
91,49.8
92,24.899999999999995
93,43.7
94,31.5
95,68.10000000000001
96,40.4
97,38.4
98,46.7
99,68.39999999999999
