,Score,Epslon,round
0,-23.02,3.216516799999996,0
1,14.21,0.01776,1
2,17.92,0.01776,2
3,30.15,0.01776,3
4,23.02,0.01776,4
5,34.37,0.01776,5
6,29.57,0.01776,6
7,25.81,0.01776,7
8,30.85,0.01776,8
