,59
0,-5.8
1,-6.200000000000001
2,-6.6000000000000005
3,-4.6
4,-4.9
5,-4.4
6,-8.200000000000001
7,-4.2
8,-9.600000000000001
9,-1.6
10,-6.3999999999999995
11,-4.9
12,-6.0
13,-6.0
14,-0.3999999999999999
15,-1.1
16,-6.3
17,-1.7000000000000015
18,-3.900000000000001
19,-8.799999999999999
20,-2.0999999999999988
21,-1.2000000000000002
22,-3.4000000000000004
23,4.3
24,2.6000000000000005
25,-6.8
26,13.5
27,5.799999999999999
28,21.3
29,14.899999999999999
30,6.2
31,19.4
32,30.9
33,45.9
34,40.3
35,37.6
36,37.4
37,35.4
38,50.199999999999996
39,42.199999999999996
40,27.400000000000002
41,48.19999999999999
42,74.39999999999999
43,50.5
44,72.6
45,36.0
46,67.9
47,47.6
48,59.2
49,22.1
50,40.4
51,38.5
52,48.99999999999999
53,38.8
54,55.8
55,43.400000000000006
56,30.8
57,45.5
58,52.599999999999994
59,65.29999999999998
60,37.0
61,32.599999999999994
62,36.7
63,55.0
64,47.9
65,38.0
66,45.8
67,36.599999999999994
68,34.5
69,67.4
70,79.7
71,56.39999999999999
72,49.6
73,41.599999999999994
74,39.400000000000006
75,55.00000000000001
76,68.8
77,36.0
78,64.9
79,73.2
80,28.1
81,41.7
82,67.8
83,40.5
84,60.199999999999996
85,60.300000000000004
86,49.6
87,45.3
88,47.9
89,36.699999999999996
90,39.89999999999999
91,51.900000000000006
92,79.60000000000001
93,31.199999999999996
94,39.5
95,64.5
96,41.0
97,62.99999999999999
98,51.800000000000004
99,68.89999999999999
