,Score,Epslon,round
0,-42.18,1.2174047999999957,0
1,-26.3,0.01776,1
2,-13.66,0.01776,2
3,-1.98,0.01776,3
4,8.68,0.01776,4
5,9.39,0.01776,5
6,5.68,0.01776,6
7,15.9,0.01776,7
8,24.12,0.01776,8
