,Score,Epslon,round
0,-26.6,1.6172271999999959,0
1,-12.73,0.01776,1
2,4.63,0.01776,2
3,32.1,0.01776,3
4,20.3,0.01776,4
5,35.35,0.01776,5
6,12.53,0.01776,6
7,18.67,0.01776,7
8,29.04,0.01776,8
