,Score,Epslon,round
0,-26.36708402578855,2.8166943999999954,0
1,-17.297471033644786,0.01776,1
2,-15.775380284451101,0.01776,2
3,-16.333278151583603,0.01776,3
4,-16.048390872798223,0.01776,4
5,-13.781550572775414,0.01776,5
6,-14.042987704509612,0.01776,6
7,-13.995097000792171,0.01776,7
8,-15.178531987767279,0.01776,8
