,Score,Epslon,round
0,-35.6,2.0170495999999956,0
1,-23.18,0.01776,1
2,5.18,0.01776,2
3,23.76,0.01776,3
4,24.29,0.01776,4
5,32.72,0.01776,5
6,27.52,0.01776,6
7,37.76,0.01776,7
8,32.04,0.01776,8
