,Score,Epslon,round
0,-30.15,1.6172271999999959,0
1,-34.85,0.01776,1
2,-32.12,0.01776,2
3,-36.6,0.01776,3
4,-33.64,0.01776,4
5,-35.49,0.01776,5
6,-36.57,0.01776,6
7,-34.14,0.01776,7
8,-32.84,0.01776,8
