,21
0,-7.2
1,-3.4
2,-8.5
3,-10.200000000000003
4,-7.9
5,-9.000000000000002
6,-6.6
7,-7.800000000000001
8,-8.200000000000001
9,-7.8
10,-5.5
11,-6.600000000000001
12,-0.4
13,-9.2
14,6.699999999999998
15,3.1999999999999984
16,-2.6000000000000005
17,-4.8
18,-0.10000000000000037
19,13.6
20,17.099999999999998
21,22.400000000000002
22,26.8
23,19.499999999999996
24,31.8
25,32.4
26,45.300000000000004
27,20.999999999999996
28,17.299999999999997
29,24.199999999999996
30,31.099999999999998
31,31.700000000000003
32,34.8
33,26.700000000000003
34,51.79999999999999
35,37.599999999999994
36,30.400000000000002
37,45.699999999999996
38,18.8
39,21.4
40,44.800000000000004
41,44.89999999999999
42,31.5
43,37.3
44,46.9
45,25.499999999999996
46,30.3
47,31.700000000000003
48,24.6
49,18.700000000000003
50,47.8
51,53.29999999999999
52,28.1
53,44.0
54,37.70000000000001
55,34.5
56,51.900000000000006
57,30.199999999999996
58,17.8
59,39.7
60,22.2
61,48.6
62,32.6
63,40.199999999999996
64,33.400000000000006
65,43.0
66,54.900000000000006
67,38.2
68,32.5
69,48.1
70,37.99999999999999
71,47.4
72,44.1
73,29.2
74,54.1
75,42.0
76,35.4
77,40.39999999999999
78,42.099999999999994
79,76.89999999999999
80,51.7
81,23.7
82,39.099999999999994
83,45.800000000000004
84,47.5
85,41.0
86,41.4
87,33.6
88,39.10000000000001
89,54.99999999999999
90,33.0
91,36.8
92,39.400000000000006
93,83.4
94,35.300000000000004
95,53.5
96,79.69999999999999
97,43.49999999999999
98,50.5
99,60.8
