,Score,Epslon,round
0,-38.07,3.216516799999996,0
1,-25.66,0.01776,1
2,-10.13,0.01776,2
3,-2.85,0.01776,3
4,4.78,0.01776,4
5,12.01,0.01776,5
6,13.26,0.01776,6
7,8.42,0.01776,7
8,15.74,0.01776,8
