,Score,Epslon,round
0,-21.57,2.0170495999999956,0
1,0.66,0.01776,1
2,18.73,0.01776,2
3,16.14,0.01776,3
4,16.7,0.01776,4
5,28.48,0.01776,5
6,23.62,0.01776,6
7,19.91,0.01776,7
8,13.22,0.01776,8
