,Score,Epslon,round
0,-32.17,3.616339199999996,0
1,0.0,0.01776,1
2,20.04,0.01776,2
3,21.1,0.01776,3
4,26.62,0.01776,4
5,28.2,0.01776,5
6,29.03,0.01776,6
7,30.39,0.01776,7
8,27.98,0.01776,8
