,154
0,-4.4
1,-6.9
2,-9.3
3,-3.3
4,-3.6
5,-6.6000000000000005
6,-1.6
7,-4.6
8,-5.0
9,-10.700000000000003
10,-6.7
11,-7.4
12,-6.2
13,-8.0
14,-7.8
15,-4.3
16,-2.7999999999999994
17,-5.6000000000000005
18,-3.8
19,-6.6000000000000005
20,-8.0
21,-4.9
22,-7.000000000000001
23,-6.4
24,-8.0
25,-5.7
26,-4.4
27,-3.799999999999999
28,-4.500000000000001
29,-5.2
30,-7.6000000000000005
31,-3.5
32,-3.1000000000000005
33,-7.3
34,-5.8
35,-4.500000000000001
36,-6.600000000000001
37,-0.7000000000000004
38,0.8999999999999997
39,-4.0
40,3.9999999999999996
41,10.2
42,-5.4
43,0.6000000000000003
44,3.6000000000000005
45,6.6
46,-0.6000000000000001
47,-5.3
48,8.7
49,7.599999999999999
50,8.5
51,9.600000000000001
52,3.1999999999999997
53,5.1
54,4.5
55,-5.800000000000001
56,8.0
57,19.8
58,5.599999999999999
59,19.7
60,17.8
61,14.8
62,24.099999999999998
63,22.400000000000002
64,12.1
65,14.999999999999998
66,15.999999999999998
67,30.099999999999998
68,26.2
69,14.899999999999997
70,14.299999999999997
71,32.4
72,19.500000000000004
73,19.299999999999997
74,15.2
75,10.4
76,53.30000000000001
77,21.1
78,30.199999999999996
79,45.9
80,44.2
81,36.7
82,26.6
83,36.49999999999999
84,53.4
85,30.5
86,54.4
87,48.199999999999996
88,45.8
89,34.800000000000004
90,18.6
91,42.1
92,27.9
93,35.3
94,23.8
95,40.0
96,43.7
97,23.9
98,29.200000000000003
99,40.2
