,Score,Epslon,round
0,-30.82,2.0170495999999956,0
1,-20.28,0.01776,1
2,-27.52,0.01776,2
3,-21.63,0.01776,3
4,-6.43,0.01776,4
5,-5.68,0.01776,5
6,-0.14,0.01776,6
7,24.44,0.01776,7
8,35.37,0.01776,8
