,Score,Epslon,round
0,-32.03,2.8166943999999954,0
1,-32.26,0.01776,1
2,-38.76,0.01776,2
3,-36.96,0.01776,3
4,-20.63,0.01776,4
5,-7.51,0.01776,5
6,-5.68,0.01776,6
7,-3.11,0.01776,7
8,7.01,0.01776,8
