,Score,Epslon,round
0,-28.35,2.4168719999999957,0
1,-32.58,0.01776,1
2,-27.68,0.01776,2
3,-31.28,0.01776,3
4,-25.02,0.01776,4
5,-28.95,0.01776,5
6,-29.21,0.01776,6
7,-28.87,0.01776,7
8,-28.64,0.01776,8
