,140
0,-9.200000000000001
1,-8.200000000000001
2,-2.999999999999999
3,-6.200000000000001
4,-7.4
5,-7.7
6,-7.6
7,-5.500000000000001
8,-9.200000000000001
9,-5.5
10,-6.000000000000001
11,-7.300000000000001
12,-8.8
13,-4.7
14,-8.0
15,-3.4000000000000004
16,-5.6000000000000005
17,1.1999999999999993
18,-6.9
19,-5.6000000000000005
20,-8.0
21,-6.800000000000001
22,-8.8
23,-6.2
24,-10.100000000000001
25,-8.2
26,-4.6
27,-6.500000000000001
28,-9.8
29,-9.5
30,-8.4
31,-8.200000000000001
32,-5.199999999999999
33,-2.8
34,-3.500000000000001
35,-3.6
36,-6.000000000000002
37,-1.3000000000000003
38,-8.200000000000001
39,-2.6000000000000005
40,0.30000000000000027
41,-4.5
42,-6.0
43,0.5999999999999996
44,-0.20000000000000062
45,11.799999999999999
46,-3.7
47,-3.4
48,3.3000000000000007
49,6.8999999999999995
50,2.8
51,23.1
52,26.199999999999996
53,28.3
54,20.8
55,32.2
56,37.1
57,25.8
58,41.0
59,39.0
60,50.5
61,56.99999999999999
62,54.39999999999999
63,69.2
64,42.1
65,77.9
66,26.800000000000004
67,40.300000000000004
68,47.699999999999996
69,44.1
70,47.599999999999994
71,38.699999999999996
72,30.600000000000005
73,31.599999999999998
74,49.0
75,23.7
76,29.9
77,46.1
78,36.300000000000004
79,50.7
80,50.60000000000001
81,24.3
82,36.5
83,59.699999999999996
84,34.5
85,60.5
86,31.0
87,36.0
88,49.4
89,53.89999999999999
90,62.400000000000006
91,60.4
92,46.599999999999994
93,34.7
94,58.199999999999996
95,65.69999999999999
96,58.8
97,29.9
98,32.2
99,59.199999999999996
