,Score,Epslon,round
0,-12.2,3.216516799999996,0
1,0.9,0.01776,1
2,9.25,0.01776,2
3,14.4,0.01776,3
4,27.18,0.01776,4
5,21.18,0.01776,5
6,28.0,0.01776,6
7,22.93,0.01776,7
8,24.63,0.01776,8
