,Score,Epslon,round
0,-37.62,4.016161599999996,0
1,-20.45,0.01776,1
2,-17.28,0.01776,2
3,-10.07,0.01776,3
4,4.53,0.01776,4
5,1.29,0.01776,5
6,18.49,0.01776,6
7,8.76,0.01776,7
8,18.03,0.01776,8
