,Score,Epslon,round
0,-22.97,2.4168719999999957,0
1,-20.68,0.01776,1
2,-19.8,0.01776,2
3,-22.01,0.01776,3
4,-19.45,0.01776,4
5,-12.2,0.01776,5
6,10.03,0.01776,6
7,12.59,0.01776,7
8,5.6,0.01776,8
