,62
0,-8.799999999999999
1,-2.4000000000000012
2,-5.100000000000001
3,-3.0000000000000004
4,-6.9
5,-4.000000000000001
6,-5.500000000000001
7,-5.7
8,-4.200000000000001
9,-8.3
10,-3.8
11,-9.0
12,-7.6
13,-11.000000000000002
14,-9.7
15,-2.9000000000000004
16,-0.4999999999999999
17,-2.220446049250313e-16
18,-7.5
19,-2.800000000000001
20,13.6
21,2.899999999999999
22,3.8000000000000003
23,15.999999999999998
24,5.0
25,4.4
26,7.3999999999999995
27,29.8
28,19.6
29,4.300000000000002
30,27.700000000000003
31,28.6
32,37.7
33,45.099999999999994
34,34.300000000000004
35,30.200000000000003
36,39.7
37,48.49999999999999
38,43.3
39,31.5
40,44.49999999999999
41,49.599999999999994
42,37.4
43,31.5
44,34.7
45,92.69999999999999
46,30.2
47,48.89999999999999
48,45.50000000000001
49,61.00000000000001
50,54.1
51,59.20000000000001
52,53.699999999999996
53,29.200000000000003
54,45.6
55,32.7
56,39.800000000000004
57,54.5
58,35.0
59,57.2
60,49.9
61,66.60000000000001
62,48.6
63,36.7
64,52.8
65,46.599999999999994
66,46.4
67,37.4
68,51.0
69,43.6
70,40.3
71,56.10000000000001
72,24.0
73,35.39999999999999
74,33.8
75,47.199999999999996
76,55.70000000000001
77,39.5
78,45.69999999999999
79,50.49999999999999
80,22.999999999999996
81,30.4
82,53.8
83,47.39999999999999
84,49.6
85,57.300000000000004
86,31.9
87,65.3
88,43.099999999999994
89,45.900000000000006
90,77.30000000000001
91,44.8
92,33.7
93,44.2
94,50.89999999999999
95,37.0
96,57.2
97,39.199999999999996
98,49.29999999999998
99,38.0
