,Score,Epslon,round
0,-30.37,2.4168719999999957,0
1,-23.48,0.01776,1
2,-17.0,0.01776,2
3,-3.43,0.01776,3
4,5.63,0.01776,4
5,3.86,0.01776,5
6,12.05,0.01776,6
7,11.16,0.01776,7
8,15.99,0.01776,8
