,Score,Epslon,round
0,-22.26,2.4168719999999957,0
1,-15.17,0.01776,1
2,-2.49,0.01776,2
3,14.27,0.01776,3
4,7.48,0.01776,4
5,6.71,0.01776,5
6,3.84,0.01776,6
7,4.04,0.01776,7
8,15.5,0.01776,8
