,Score,Epslon,round
0,-44.59,2.4168719999999957,0
1,-42.21,0.01776,1
2,-19.96,0.01776,2
3,-11.26,0.01776,3
4,9.09,0.01776,4
5,19.76,0.01776,5
6,25.24,0.01776,6
7,12.0,0.01776,7
8,24.27,0.01776,8
