,Score,Epslon,round
0,-28.572396722399063,3.216516799999996,0
1,-23.07985114597912,0.01776,1
2,-23.303575099963346,0.01776,2
3,-23.38134772900695,0.01776,3
4,-24.25522176608858,0.01776,4
5,-23.01578810080163,0.01776,5
6,-24.175869127192446,0.01776,6
7,-22.865037505307342,0.01776,7
8,-24.64007323125702,0.01776,8
