,Score,Epslon,round
0,-34.3,4.415983999999996,0
1,-25.47,0.01776,1
2,-16.7,0.01776,2
3,-10.47,0.01776,3
4,-3.99,0.01776,4
5,11.55,0.01776,5
6,14.69,0.01776,6
7,9.67,0.01776,7
8,4.96,0.01776,8
