,Score,Epslon,round
0,-28.43,1.6172271999999959,0
1,-27.35,0.01776,1
2,-29.7,0.01776,2
3,-26.64,0.01776,3
4,-28.7,0.01776,4
5,-28.87,0.01776,5
6,-27.68,0.01776,6
7,-25.05,0.01776,7
8,-29.43,0.01776,8
