,169
0,-6.6
1,-7.4
2,-7.5
3,-5.2
4,-6.199999999999999
5,-6.2
6,-1.6000000000000008
7,-6.2
8,-8.200000000000001
9,-7.2
10,-1.8
11,-1.8000000000000007
12,-5.999999999999999
13,1.5999999999999999
14,-0.40000000000000036
15,4.0
16,-4.200000000000001
17,-5.0
18,-2.000000000000001
19,-7.1
20,0.7999999999999996
21,-8.6
22,2.5000000000000004
23,-3.4999999999999996
24,-1.2000000000000006
25,-2.3000000000000007
26,-4.1
27,2.3000000000000007
28,2.5999999999999996
29,-4.0
30,-0.6999999999999993
31,-4.4
32,-6.2
33,-1.8000000000000003
34,14.700000000000001
35,9.1
36,8.100000000000001
37,3.5000000000000004
38,6.3
39,0.7999999999999996
40,7.0
41,3.5
42,19.699999999999996
43,5.300000000000001
44,-0.20000000000000084
45,26.200000000000003
46,7.1
47,9.6
48,15.1
49,21.799999999999997
50,11.599999999999998
51,7.1
52,20.3
53,19.0
54,23.000000000000004
55,-4.4
56,19.900000000000002
57,23.1
58,0.2999999999999996
59,18.7
60,12.3
61,21.6
62,35.7
63,13.100000000000001
64,27.300000000000004
65,23.300000000000004
66,24.7
67,36.6
68,39.900000000000006
69,16.1
70,17.0
71,33.5
72,33.49999999999999
73,47.800000000000004
74,25.3
75,65.39999999999999
76,16.799999999999997
77,32.60000000000001
78,53.099999999999994
79,29.099999999999998
80,45.5
81,61.99999999999999
82,32.2
83,45.8
84,22.599999999999998
85,8.1
86,34.3
87,69.8
88,11.799999999999999
89,34.0
90,49.19999999999999
91,29.099999999999998
92,31.699999999999996
93,58.39999999999999
94,61.5
95,50.199999999999996
96,52.9
97,62.0
98,59.79999999999999
99,27.900000000000002
