,Score,Epslon,round
0,-27.59,3.616339199999996,0
1,-23.57,0.01776,1
2,-13.41,0.01776,2
3,-9.33,0.01776,3
4,-3.96,0.01776,4
5,-3.57,0.01776,5
6,9.67,0.01776,6
7,5.42,0.01776,7
8,5.33,0.01776,8
