,Score,Epslon,round
0,-36.05,1.6172271999999959,0
1,-36.74,0.01776,1
2,-34.38,0.01776,2
3,-32.77,0.01776,3
4,-36.42,0.01776,4
5,-35.08,0.01776,5
6,-38.57,0.01776,6
7,-35.86,0.01776,7
8,-32.27,0.01776,8
