,102
0,-4.6
1,-7.199999999999999
2,-9.8
3,-7.000000000000001
4,-4.1000000000000005
5,-10.200000000000001
6,-10.200000000000001
7,-10.499999999999998
8,-5.500000000000001
9,-5.200000000000001
10,-7.8999999999999995
11,-5.800000000000001
12,-1.5
13,-2.9
14,-5.799999999999999
15,-7.600000000000001
16,-8.8
17,-9.0
18,-3.8
19,-3.6
20,-7.400000000000001
21,-2.7
22,-4.9
23,-8.399999999999999
24,-8.4
25,-0.20000000000000007
26,-2.2000000000000006
27,-4.800000000000001
28,-7.0
29,-4.1000000000000005
30,-10.2
31,0.1999999999999995
32,-7.4
33,-4.6000000000000005
34,-6.9
35,-1.1000000000000005
36,-4.8
37,0.9000000000000006
38,-7.4
39,-10.700000000000001
40,-5.8
41,-8.9
42,-5.9
43,-4.200000000000001
44,-2.2
45,-3.8999999999999995
46,-4.199999999999999
47,1.6
48,0.19999999999999973
49,-4.300000000000001
50,3.5999999999999996
51,1.9999999999999998
52,1.0999999999999996
53,-6.499999999999999
54,-4.800000000000001
55,-2.5
56,-2.4000000000000004
57,12.399999999999999
58,5.2
59,23.6
60,39.699999999999996
61,24.199999999999996
62,12.799999999999999
63,24.599999999999998
64,3.2
65,28.4
66,33.9
67,15.099999999999998
68,35.3
69,32.1
70,36.300000000000004
71,16.9
72,28.699999999999996
73,21.299999999999997
74,30.199999999999996
75,46.900000000000006
76,41.00000000000001
77,52.1
78,45.900000000000006
79,39.5
80,27.6
81,43.5
82,52.9
83,48.6
84,53.49999999999999
85,67.2
86,30.999999999999996
87,31.4
88,48.3
89,57.0
90,42.69999999999999
91,32.8
92,67.7
93,56.2
94,54.4
95,46.49999999999999
96,50.5
97,40.1
98,42.699999999999996
99,72.0
