,Score,Epslon,round
0,-19.64,4.415983999999996,0
1,-1.55,0.01776,1
2,1.54,0.01776,2
3,3.53,0.01776,3
4,4.23,0.01776,4
5,7.7,0.01776,5
6,8.52,0.01776,6
7,16.11,0.01776,7
8,8.53,0.01776,8
