,50
0,-8.999999999999998
1,-5.5
2,-6.799999999999999
3,-5.800000000000001
4,-10.4
5,-10.600000000000001
6,-7.300000000000001
7,-7.4
8,-8.9
9,-6.3999999999999995
10,-6.3999999999999995
11,-4.5
12,-7.7
13,1.3
14,-3.2
15,-2.9999999999999996
16,5.800000000000001
17,4.699999999999999
18,-4.7
19,3.9
20,14.2
21,0.3000000000000005
22,5.6
23,17.3
24,15.000000000000002
25,18.400000000000002
26,18.5
27,16.300000000000004
28,22.2
29,42.49999999999999
30,40.300000000000004
31,22.5
32,27.500000000000004
33,27.499999999999996
34,26.89999999999999
35,53.10000000000001
36,28.000000000000004
37,34.6
38,57.29999999999999
39,21.699999999999996
40,50.900000000000006
41,19.599999999999998
42,65.10000000000001
43,47.49999999999999
44,33.800000000000004
45,48.6
46,41.79999999999999
47,47.39999999999999
48,34.0
49,45.900000000000006
50,19.999999999999996
51,26.599999999999994
52,36.6
53,72.0
54,37.0
55,38.60000000000001
56,41.4
57,29.500000000000004
58,54.99999999999999
59,53.0
60,50.400000000000006
61,39.4
62,43.89999999999999
63,35.4
64,34.300000000000004
65,43.99999999999999
66,40.8
67,28.200000000000003
68,33.6
69,59.6
70,71.3
71,60.50000000000001
72,60.9
73,49.6
74,57.400000000000006
75,51.4
76,65.1
77,41.79999999999999
78,51.800000000000004
79,50.300000000000004
80,29.399999999999995
81,37.699999999999996
82,42.2
83,38.599999999999994
84,30.700000000000003
85,33.900000000000006
86,56.5
87,35.4
88,25.400000000000002
89,48.7
90,42.7
91,37.4
92,48.3
93,70.3
94,41.900000000000006
95,40.0
96,67.50000000000001
97,52.0
98,40.400000000000006
99,50.099999999999994
