,Score,Epslon,round
0,-15.98,2.4168719999999957,0
1,-18.03,0.01776,1
2,-14.21,0.01776,2
3,-13.84,0.01776,3
4,-8.69,0.01776,4
5,-13.19,0.01776,5
6,-14.48,0.01776,6
7,-8.26,0.01776,7
8,-3.17,0.01776,8
