,Score,Epslon,round
0,-34.89,5.215628799999996,0
1,-18.15,0.01776,1
2,-14.83,0.01776,2
3,-5.91,0.01776,3
4,-4.46,0.01776,4
5,1.99,0.01776,5
6,4.42,0.01776,6
7,6.43,0.01776,7
8,1.83,0.01776,8
