,Score,Epslon,round
0,-34.49,1.6172271999999959,0
1,-22.91,0.01776,1
2,-3.98,0.01776,2
3,12.92,0.01776,3
4,20.33,0.01776,4
5,18.67,0.01776,5
6,22.96,0.01776,6
7,22.29,0.01776,7
8,27.52,0.01776,8
