,Score,Epslon,round
0,-15.48,2.8166943999999954,0
1,0.81,0.01776,1
2,0.23,0.01776,2
3,10.45,0.01776,3
4,15.94,0.01776,4
5,26.61,0.01776,5
6,28.04,0.01776,6
7,26.87,0.01776,7
8,18.64,0.01776,8
