,Score,Epslon,round
0,-25.85,1.6172271999999959,0
1,-24.8,0.01776,1
2,-2.56,0.01776,2
3,10.15,0.01776,3
4,13.51,0.01776,4
5,22.03,0.01776,5
6,14.53,0.01776,6
7,17.83,0.01776,7
8,18.56,0.01776,8
