,149
0,-5.4
1,-3.3
2,-2.6000000000000005
3,-4.2
4,-3.9999999999999996
5,-9.200000000000001
6,-9.5
7,-2.5
8,-1.0
9,-7.5
10,-4.8999999999999995
11,-7.3
12,-5.9
13,-7.200000000000001
14,-3.5
15,-8.2
16,-6.400000000000001
17,-10.6
18,-7.300000000000001
19,-5.699999999999999
20,6.4
21,-7.300000000000001
22,1.1999999999999997
23,1.0000000000000007
24,-7.7
25,-2.4000000000000004
26,-1.1000000000000003
27,0.7000000000000001
28,1.9999999999999996
29,-1.6000000000000005
30,10.5
31,6.699999999999999
32,9.2
33,0.5999999999999999
34,5.8999999999999995
35,7.3
36,-0.7999999999999998
37,8.4
38,4.3
39,16.9
40,19.7
41,16.7
42,20.800000000000004
43,11.500000000000002
44,39.1
45,25.5
46,58.400000000000006
47,31.3
48,54.5
49,35.1
50,57.29999999999999
51,45.3
52,44.9
53,22.099999999999998
54,57.30000000000001
55,54.3
56,33.2
57,34.1
58,48.8
59,39.699999999999996
60,46.900000000000006
61,24.700000000000003
62,40.7
63,40.0
64,73.6
65,27.900000000000002
66,45.0
67,38.900000000000006
68,36.2
69,26.500000000000004
70,103.0
71,34.300000000000004
72,38.10000000000001
73,17.700000000000003
74,48.9
75,51.400000000000006
76,84.39999999999999
77,44.60000000000001
78,57.2
79,50.0
80,49.400000000000006
81,58.79999999999999
82,58.4
83,34.199999999999996
84,55.9
85,37.599999999999994
86,90.6
87,46.300000000000004
88,53.800000000000004
89,77.80000000000001
90,33.300000000000004
91,50.1
92,47.30000000000001
93,60.1
94,48.7
95,52.2
96,39.1
97,73.0
98,66.6
99,56.6
