,Score,Epslon,round
0,-29.2,2.8166943999999954,0
1,-7.97,0.01776,1
2,2.72,0.01776,2
3,5.35,0.01776,3
4,3.74,0.01776,4
5,-0.99,0.01776,5
6,1.1,0.01776,6
7,2.07,0.01776,7
8,5.46,0.01776,8
