,Score,Epslon,round
0,-8.25,2.4168719999999957,0
1,7.49,0.01776,1
2,15.96,0.01776,2
3,11.45,0.01776,3
4,28.7,0.01776,4
5,22.06,0.01776,5
6,23.1,0.01776,6
7,22.98,0.01776,7
8,25.19,0.01776,8
