,Score,Epslon,round
0,-39.92,3.216516799999996,0
1,-39.64,0.01776,1
2,-24.74,0.01776,2
3,-19.58,0.01776,3
4,-11.45,0.01776,4
5,-12.52,0.01776,5
6,-15.95,0.01776,6
7,-15.24,0.01776,7
8,-11.43,0.01776,8
