,150
0,-7.6
1,-6.600000000000001
2,-8.4
3,-1.7999999999999998
4,-8.6
5,-4.0
6,-8.600000000000001
7,-8.700000000000001
8,-10.2
9,1.7
10,-3.0
11,-4.300000000000001
12,-4.000000000000002
13,-2.0999999999999996
14,-6.3
15,-5.1000000000000005
16,-6.0
17,-3.8000000000000007
18,-9.5
19,-3.2
20,0.6999999999999997
21,-5.6
22,-5.3999999999999995
23,-2.7
24,-6.4
25,-1.1999999999999997
26,-9.4
27,-8.7
28,-2.0
29,-6.499999999999999
30,0.8
31,-6.500000000000001
32,0.0
33,-1.6999999999999997
34,2.8000000000000007
35,-3.3
36,-2.9
37,1.9999999999999998
38,-2.6999999999999993
39,5.6
40,-3.5
41,3.8000000000000003
42,8.6
43,0.10000000000000009
44,-5.000000000000001
45,-2.6
46,2.6
47,9.7
48,9.1
49,10.0
50,5.8
51,10.2
52,10.599999999999998
53,16.0
54,15.100000000000001
55,17.2
56,19.500000000000004
57,32.300000000000004
58,5.699999999999999
59,51.39999999999999
60,30.400000000000002
61,46.2
62,33.800000000000004
63,31.599999999999998
64,42.29999999999999
65,21.5
66,34.8
67,15.000000000000002
68,31.700000000000003
69,34.9
70,31.3
71,94.1
72,47.10000000000001
73,31.9
74,80.4
75,52.49999999999999
76,46.599999999999994
77,36.300000000000004
78,24.500000000000004
79,53.5
80,50.4
81,52.5
82,53.300000000000004
83,46.599999999999994
84,49.900000000000006
85,50.20000000000001
86,70.5
87,39.1
88,47.099999999999994
89,48.699999999999996
90,29.3
91,67.9
92,43.0
93,30.599999999999998
94,45.6
95,60.1
96,29.9
97,45.0
98,41.7
99,71.3
