,Score,Epslon,round
0,-24.39,2.4168719999999957,0
1,-15.88,0.01776,1
2,-6.75,0.01776,2
3,-6.34,0.01776,3
4,-14.25,0.01776,4
5,7.32,0.01776,5
6,14.36,0.01776,6
7,17.41,0.01776,7
8,13.71,0.01776,8
