,122
0,-7.9
1,-8.6
2,-7.800000000000001
3,-5.000000000000001
4,-9.100000000000001
5,-5.7
6,-3.9
7,-5.999999999999999
8,-5.8999999999999995
9,-7.2
10,-5.6
11,-7.2
12,-4.5
13,-4.6000000000000005
14,-4.6000000000000005
15,-2.4
16,2.7
17,-6.0
18,-9.4
19,2.7
20,-0.20000000000000018
21,2.4000000000000004
22,5.199999999999999
23,9.2
24,11.7
25,-0.9000000000000001
26,7.4
27,17.8
28,1.5999999999999999
29,9.4
30,15.0
31,24.899999999999995
32,10.1
33,15.0
34,9.100000000000001
35,21.8
36,6.1000000000000005
37,35.4
38,30.0
39,16.5
40,14.600000000000001
41,34.3
42,53.0
43,29.100000000000005
44,18.9
45,63.5
46,56.099999999999994
47,38.4
48,41.30000000000001
49,28.599999999999994
50,31.6
51,35.6
52,40.9
53,40.9
54,45.400000000000006
55,51.7
56,31.799999999999997
57,42.8
58,45.9
59,33.3
60,54.1
61,48.300000000000004
62,84.39999999999999
63,45.599999999999994
64,53.5
65,66.80000000000001
66,38.7
67,45.7
68,29.0
69,60.300000000000004
70,43.199999999999996
71,64.19999999999999
72,37.7
73,53.3
74,26.399999999999995
75,31.1
76,67.6
77,21.9
78,46.300000000000004
79,37.199999999999996
80,34.4
81,70.2
82,45.9
83,62.2
84,39.199999999999996
85,26.400000000000002
86,53.5
87,25.999999999999996
88,76.60000000000001
89,52.7
90,46.199999999999996
91,56.800000000000004
92,48.900000000000006
93,61.00000000000001
94,43.5
95,57.49999999999999
96,77.10000000000001
97,39.3
98,69.89999999999998
99,72.7
