,Score,Epslon,round
0,-24.81,1.6172271999999959,0
1,-22.56,0.01776,1
2,-14.67,0.01776,2
3,-12.98,0.01776,3
4,-7.29,0.01776,4
5,-3.7,0.01776,5
6,1.91,0.01776,6
7,-3.92,0.01776,7
8,-1.55,0.01776,8
