,Score,Epslon,round
0,-20.52,0.8175823999999956,0
1,-0.47,0.01776,1
2,7.21,0.01776,2
3,29.29,0.01776,3
4,27.62,0.01776,4
5,29.58,0.01776,5
6,27.17,0.01776,6
7,36.52,0.01776,7
8,38.94,0.01776,8
