,Score,Epslon,round
0,-31.51,1.6172271999999959,0
1,-18.84,0.01776,1
2,-12.5,0.01776,2
3,-8.45,0.01776,3
4,-15.4,0.01776,4
5,-5.58,0.01776,5
6,-5.66,0.01776,6
7,-5.98,0.01776,7
8,-2.37,0.01776,8
