,Score,Epslon,round
0,-32.34,3.616339199999996,0
1,-20.62,0.01776,1
2,-10.99,0.01776,2
3,-7.6,0.01776,3
4,0.03,0.01776,4
5,10.0,0.01776,5
6,16.24,0.01776,6
7,25.09,0.01776,7
8,34.54,0.01776,8
