,Score,Epslon,round
0,-12.42,2.4168719999999957,0
1,-2.69,0.01776,1
2,4.56,0.01776,2
3,10.28,0.01776,3
4,9.59,0.01776,4
5,7.0,0.01776,5
6,11.17,0.01776,6
7,27.09,0.01776,7
8,25.3,0.01776,8
