,Score,Epslon,round
0,-20.02,4.016161599999996,0
1,-6.61,0.01776,1
2,-4.45,0.01776,2
3,5.45,0.01776,3
4,5.27,0.01776,4
5,8.49,0.01776,5
6,5.12,0.01776,6
7,15.58,0.01776,7
8,7.6,0.01776,8
