,Score,Epslon,round
0,-32.84,1.2174047999999957,0
1,-27.1,0.01776,1
2,-31.24,0.01776,2
3,-29.57,0.01776,3
4,-28.28,0.01776,4
5,-30.54,0.01776,5
6,-26.34,0.01776,6
7,-30.5,0.01776,7
8,-28.1,0.01776,8
