,Score,Epslon,round
0,-25.302204672701922,2.8166943999999954,0
1,-28.31521773221638,0.01776,1
2,-28.901703911802066,0.01776,2
3,-26.22826931985554,0.01776,3
4,-29.317514329836477,0.01776,4
5,-25.138771912490874,0.01776,5
6,-27.974106995448437,0.01776,6
7,-27.841316058150454,0.01776,7
8,-26.76180015141407,0.01776,8
