,Score,Epslon,round
0,-25.7855729295786,28.000315417600007,0
1,-20.991879198,0.0007885440000000001,1
2,-25.862780831306907,0.0007885440000000001,2
3,-25.948600483874138,0.0007885440000000001,3
4,-22.376954330900414,0.0007885440000000001,4
5,-24.537775204351966,0.0007885440000000001,5
6,-22.440015708360885,0.0007885440000000001,6
7,-38.70128815966134,0.0007885440000000001,7
8,-25.42769336230994,0.0007885440000000001,8
