,Score,Epslon,round
0,-31.79,1.6172271999999959,0
1,-30.61,0.01776,1
2,-28.52,0.01776,2
3,-18.7,0.01776,3
4,-20.27,0.01776,4
5,-17.64,0.01776,5
6,-15.57,0.01776,6
7,-9.62,0.01776,7
8,-7.32,0.01776,8
