,Score,Epslon,round
0,-25.89,3.216516799999996,0
1,-18.63,0.01776,1
2,-16.01,0.01776,2
3,-14.69,0.01776,3
4,-6.54,0.01776,4
5,-5.31,0.01776,5
6,0.68,0.01776,6
7,-9.32,0.01776,7
8,-6.78,0.01776,8
